case,condition,box_iou_H0,abs_delta_dice
1564,L4,0.8533333333333334,0.056275565294243934
1574,L4,0.7567567567567568,0.009429790572661245
1575,L4,0.703125,0.011270776112274672
1577,L4,0.7066950053134963,0.06700044112492809
1579,L4,0.9772727272727272,0.0021298456650266084
1583,L4,0.8,0.018453437990009425
1585,L4,0.7831962397179788,0.1455024526970834
1587,L4,0.8359659781287971,0.05626576374632464
1588,L4,0.4852941176470588,0.2944639211194662
1590,L4,0.8978658536585366,0.018674127041706234
1591,L4,0.7475177304964539,0.3034500606425795
1596,L4,0.9302325581395348,0.0005137902956191542
16,L4,1.0,0.0
1600,L4,0.926829268292683,0.0417163820443629
1601,L4,0.9291497975708504,0.04638174024093644
1619,L4,1.0,0.0
1628,L4,0.9523809523809524,0.0033909808784180484
1629,L4,0.8109756097560976,0.16503057875754246
1630,L4,0.925,0.0033972143939026145
1644,L4,0.9318181818181818,0.0003136564562170596
1645,L4,0.8711111111111111,0.011528785024481736
1646,L4,0.843010752688172,0.07399724905768412
1647,L4,0.87890625,0.0
1648,L4,0.8780487804878049,0.0
1656,L4,0.8689655172413793,0.027550508563166765
1657,L4,1.0,0.0
1665,L4,0.5308219178082192,0.19995923280759031
1666,L4,1.0,0.0
167,L4,0.8439716312056738,2.7099648058137582e-05
1678,L4,0.875,0.0013054307708494362
1684,L4,0.886117136659436,0.032887655146934036
1685,L4,0.2428093645484949,0.7910739191073919
1686,L4,0.5911016949152542,0.0007999093050750083
1689,L4,0.85553772070626,0.0
169,L4,0.5164930555555556,0.001382697149675427
1696,L4,0.9161931818181818,0.0010486114305860994
1706,L4,1.0,0.0
1715,L4,0.9666666666666668,0.0020274645041234995
1716,L4,1.0,0.0
1718,L4,0.8793103448275862,0.0004599225286970876
1727,L4,0.7779030439684329,0.14969455781383167
1728,L4,0.8992974238875878,0.03640327440967639
1729,L4,0.9238900634249472,0.010625524015227095
1730,L4,0.7546875,0.12726280002980617
1734,L4,0.9787234042553192,0.0005985304840392391
1735,L4,0.8043478260869565,0.0005614111516609732
1736,L4,0.8212669683257918,0.09691567582185312
174,L4,0.8211027370091234,0.0022105255718170014
1740,L4,0.9322235434007136,0.0006231667331040303
1744,L4,0.9714285714285714,0.00783914078762582
1746,L4,0.8108108108108109,0.05559673075049121
1752,L4,0.9642857142857144,0.004638924839001857
1769,L4,0.8360655737704918,0.001278309296799618
1771,L4,0.8378378378378378,0.00039461526615680587
1773,L4,0.9463379260333576,0.0007027956687902792
1774,L4,0.9487179487179488,0.011528429425421871
1776,L4,0.4339440694310511,0.0006419858763107
1789,L4,1.0,0.0
1796,L4,0.5,0.010274202738110083
1798,L4,0.8516129032258064,0.004858766182808005
1807,L4,0.9130434782608696,0.0442690358586183
1816,L4,1.0,0.0
1824,L4,0.8277634961439588,0.32138865417812823
1825,L4,0.8741721854304636,0.04756538146605438
1826,L4,0.9008088548318434,0.03510401411454256
1827,L4,0.8489314664701547,0.0021363521578972033
1829,L4,0.6916076845298281,0.0036510174948631846
183,L4,0.9166666666666666,0.0013168926559458116
1834,L4,0.7073170731707317,0.004534811554953833
1835,L4,0.8814520703346569,0.0016963018214191106
1843,L4,1.0,0.0
1847,L4,0.9743589743589745,0.00044575763314935735
1852,L4,0.9655172413793104,4.229950694634166e-05
1853,L4,0.7683658170914542,0.0
1858,L4,0.8108552631578947,0.10715792609547892
1863,L4,0.9791666666666666,0.010592746099024497
1869,L4,0.5730337078651685,0.2239835880509239
1879,L4,0.9642857142857144,0.00027956228863945665
1880,L4,0.9642857142857144,0.001225170487027083
1882,L4,0.8098404255319149,0.03030625911011675
1886,L4,0.9375,0.0419359864672364
1890,L4,0.4941972920696325,0.2758345491809861
1894,L4,0.975609756097561,0.0
1900,L4,0.823051948051948,0.06096077681152534
1901,L4,0.9427527405602923,0.0034225095663000804
1902,L4,0.8941398865784499,0.009899949073959746
1910,L4,0.7980295566502463,0.0026162777881317822
1911,L4,0.8668252080856124,0.00026779566699242086
1917,L4,0.8554396423248882,0.0014461127319591593
1933,L4,0.0,0.5503399868392191
1941,L4,0.7647058823529411,0.03420508482796614
1949,L4,0.6373024236037935,0.014141798127640381
1950,L4,1.0,0.0
1951,L4,0.9375,6.814437466096113e-05
1955,L4,0.9089989888776542,0.026792106222900625
1957,L4,0.9772727272727272,5.4956171322229075e-05
1978,L4,0.5189271447593684,0.007533566065709207
198,L4,0.9487179487179488,0.0001734342276151768
1981,L4,0.9,0.016460082504246465
1984,L4,0.9451851851851852,0.03214554638831202
1986,L4,1.0,0.0
1988,L4,0.8463949843260188,0.07419317306790307
2002,L4,0.9523809523809524,0.012937749522896724
2003,L4,0.5531655844155844,0.03863744179959161
2006,L4,0.8639551192145862,0.04053024874584055
2007,L4,0.9583144540099684,0.001831676340023014
2008,L4,0.6636171710063336,0.23990196968042388
2009,L4,0.9550026469031232,0.028022759617093218
2014,L4,0.9565217391304348,0.0013093384547698816
2026,L4,0.0,0.8977212506624271
2029,L4,0.8212890625,0.06888929135174615
2031,L4,0.8017777777777778,0.007052629388449638
2039,L4,0.8447611710323575,0.00389281428358057
2055,L4,0.9782608695652174,0.006685887198323637
2062,L4,0.9555555555555556,0.000694468505627599
2064,L4,0.8054794520547945,0.014254898135332317
2065,L4,0.9452363090772692,0.009452602611071281
2066,L4,0.4960727573377428,0.27883339306132116
2075,L4,0.0331220609282355,0.4209632740595121
2076,L4,0.3657182512144344,0.6045569408767203
2082,L4,0.8804347826086957,0.02843837406104488
2108,L4,0.9772727272727272,0.031677477726807624
211,L4,0.9682457053617908,0.0032807285479948822
2110,L4,0.9436507936507936,0.0020834942940377577
2118,L4,0.849609375,0.0016520429982017637
2127,L4,0.8223519599666389,0.04104751240986099
2136,L4,0.9178221170104836,0.004447834565657505
2137,L4,0.8157894736842105,0.07034912602743248
2148,L4,0.8846726190476191,0.00384240910114797
217,L4,0.9375,0.19665096711089913
2170,L4,0.96875,0.0003272412175704398
2176,L4,0.7988980716253443,0.06123421033436194
2178,L4,0.4207317073170731,0.08100376404299225
2182,L4,0.9583333333333334,0.006174970186295425
2188,L4,0.6216640502354788,0.0009266261807115983
2208,L4,0.8783783783783784,0.10776128576422783
2211,L4,0.9383680555555556,0.010107090624982606
2213,L4,0.8005494505494506,0.010577622745275399
2214,L4,0.7862407862407862,0.003910378355527433
2221,L4,0.8363514419852448,0.005185092053446416
2226,L4,0.8174386920980926,0.007858435203573766
2227,L4,0.822508896797153,0.015609452195512352
223,L4,0.5759229534510434,0.0345429665006628
2237,L4,0.7922192749778957,0.05650510204081638
2241,L4,0.8742857142857143,0.01188029344199859
2244,L4,1.0,0.0
2245,L4,0.8285714285714286,0.03167567177659347
2246,L4,0.9642857142857144,0.0006892031774806684
2248,L4,0.9534883720930232,0.004413991541482476
2259,L4,0.9791666666666666,0.0007897350621119958
2272,L4,0.8488843813387424,0.028995371785527913
2277,L4,0.6600517687661778,0.1630045917903904
2278,L4,0.1531531531531531,0.489451095921091
228,L4,0.6178640776699029,0.02382633588688776
2293,L4,0.3613049829573121,0.2766253654554522
2326,L4,0.8164447017950203,0.08686722798295843
233,L4,0.9168285361116016,1.94376751520009e-05
234,L4,0.8209876543209876,0.0010951394759247668
2344,L4,0.5012658227848101,0.12685848865593663
2353,L4,0.8611481975967957,0.011521567476376116
2364,L4,0.8206896551724138,0.006798166239378012
238,L4,0.7658119658119659,0.8151237723104419
2384,L4,0.9343715239154616,0.033835395043292804
2386,L4,0.9276353276353276,0.028885903505190602
2388,L4,0.7172720146328717,0.18529380532086615
2389,L4,0.8540458784976053,0.011062154300015892
2392,L4,0.6145092460881935,0.27127016035445506
2395,L4,0.3290322580645161,0.14546194260183554
2399,L4,0.5483870967741935,0.19702591362103827
2400,L4,0.8766704849179076,0.02929313199358541
2401,L4,0.5011148272017837,0.32184889207652584
2406,L4,0.9270326615705352,0.00013261766213323867
2423,L4,0.8827701293283271,0.06433777251203177
2424,L4,0.7144,0.07752924457008015
2430,L4,0.8309178743961353,0.004710893448558351
2442,L4,0.7259684361549498,0.004388924285662732
2459,L4,0.6582278481012658,0.07286703416530582
246,L4,1.0,0.0
2472,L4,0.8879492600422833,0.002557352867723073
2474,L4,0.7232772653282691,0.01169212366603567
2486,L4,0.7608695652173914,0.02410141522414333
2489,L4,0.6649934932143521,0.07623326897012306
25,L4,0.8563829787234043,0.042306170715690206
2503,L4,0.8365679264555669,0.02294330992158089
2504,L4,0.3819444444444444,0.2790051883126431
2511,L4,0.8921161825726142,0.02697472501255821
2520,L4,0.9092261904761904,0.006811743625881661
2522,L4,0.75625,0.00038535806205919343
2523,L4,0.3077943615257048,0.0007679627760024399
2532,L4,0.7198774676650783,0.042475646927551125
2533,L4,0.7890851568679146,0.008087654025971225
2537,L4,0.6760912698412699,0.11908450831455697
2542,L4,0.4958083832335329,0.6240346931392364
2545,L4,0.723404255319149,0.0020000594723352805
2555,L4,0.1730646871686108,0.1208697958101299
2556,L4,0.7931034482758621,0.022674565114359835
2557,L4,0.9570494864612512,0.000597784486975228
256,L4,0.910465819721718,0.0011081697605291874
2565,L4,0.3117408906882591,0.47527109916033045
2575,L4,0.9473864024598564,0.04895180419339773
2577,L4,0.9767441860465116,0.0007777174655230201
2581,L4,0.9016393442622952,0.0641535713003556
2582,L4,0.7301587301587301,0.08597309913231077
2589,L4,0.8837209302325582,0.32841065868867175
2590,L4,0.8285714285714286,0.050370530016855874
2591,L4,0.7428571428571429,0.35188019539979615
2592,L4,0.967741935483871,0.020372174787461006
2593,L4,0.8916537065837221,0.011045979482268153
2594,L4,0.8477443609022557,0.0049457000462937994
2602,L4,0.2658602150537634,0.158478226589007
2605,L4,0.21240234375,0.2659728607610928
2608,L4,0.8353376503237743,0.08319283233940167
2609,L4,0.4605785592739648,0.5781156967112115
262,L4,0.9025326170376056,0.0003309286789942023
2623,L4,0.2666666666666666,0.44149933257101154
263,L4,0.8893594494441504,0.002201332367817166
2656,L4,0.6372354497354498,0.2151337064916758
2660,L4,0.9231292517006804,0.00044930061482351125
2680,L4,0.6842105263157895,0.007625798124898275
2685,L4,0.8273155416012559,0.0019393052687439738
2701,L4,0.9666666666666668,0.00021032567052936546
2703,L4,0.90625,0.005878701494541283
2705,L4,0.6603081438004402,0.04214963282068729
2706,L4,0.5050268880056115,0.2906703793295233
2716,L4,0.2666666666666666,0.30159842569071105
2720,L4,0.7941176470588235,0.11706091740911129
2721,L4,0.7064150943396227,0.7692751949177015
2723,L4,0.9151785714285714,0.014499384760960798
2740,L4,0.5432380952380952,0.19802453646069262
2752,L4,0.9365244536940688,0.10112882351331165
2754,L4,0.9247311827956988,0.2597036470013473
2766,L4,1.0,0.0
2768,L4,0.6452173913043479,0.2511256316097876
2771,L4,0.8748855660665242,0.0876895229957233
2781,L4,0.9148936170212766,0.027258412285069866
2782,L4,0.8951902368987796,0.00193169776526525
2784,L4,0.4259549973835688,0.6597896711099203
2787,L4,0.6623376623376623,0.10597209862412482
2794,L4,0.8731182795698925,0.019750257372230573
28,L4,0.9655172413793104,0.02926165446752005
2801,L4,0.9058823529411764,0.030156685070789446
2807,L4,0.8429268292682927,0.002366407688457195
2810,L4,0.5327050997782705,0.17578032716517578
2816,L4,0.9456845238095238,0.0
2825,L4,0.907258064516129,0.0008091845960207511
2827,L4,0.9115612648221344,0.20453539555005085
2835,L4,0.5058139534883721,0.14839400480256792
284,L4,0.8711111111111111,0.002431246458550196
2846,L4,0.5,0.2072648944688842
2866,L4,0.6555987283645355,0.051412858930495076
2871,L4,0.958408273381295,0.003646757538682044
2875,L4,0.9310344827586208,0.0007473144945723265
2877,L4,0.968470588235294,0.021145503363500517
2878,L4,0.7539543057996485,0.03087547385337286
2882,L4,0.6380208333333334,0.16952014990867903
2883,L4,0.8421052631578947,0.007108052426124334
2884,L4,0.7081038552321007,0.001823342235701353
2885,L4,0.3562895291637385,0.16817258445421268
2886,L4,0.7993447993447993,0.024200664923347492
2891,L4,0.7078189300411523,0.0002964663849568394
2895,L4,0.8419354838709677,0.01301520618297669
2897,L4,0.8669783255418615,0.0013396550543027796
2898,L4,0.9375,0.0005122010191300763
2910,L4,0.4903022890092608,0.0146799431009957
2912,L4,0.5229192632599363,0.4129669494293504
2916,L4,0.9777777777777776,0.017065253386978063
2920,L4,0.914206321639458,0.07120348299084356
2924,L4,0.7184325108853411,0.12527369925823306
2927,L4,0.5559380378657487,0.0073302914727744195
2933,L4,0.8717008797653959,0.060127469603784456
2940,L4,0.1799280287884846,0.8402625628076131
2941,L4,0.8847303443794672,0.001289506211522795
2943,L4,0.3481618782823602,0.5656417861081606
2947,L4,0.6930091185410334,0.044368147576603234
2951,L4,0.9203508771929824,0.02190945650798548
2955,L4,0.8525345622119815,0.004492080092941553
2957,L4,0.3085955140749661,0.36533296502100016
2958,L4,0.9387755102040816,0.006511095271613865
2959,L4,0.7747368421052632,0.010684020705440389
296,L4,0.6690058479532164,0.3505226661530142
2961,L4,0.9772727272727272,0.0016831710074693973
2968,L4,0.6029694803409403,0.008620240655066391
2969,L4,0.7680525164113785,0.01972808817688332
2977,L4,0.0,0.914538822303283
2978,L4,0.6607142857142857,0.008379712800631989
2979,L4,0.9090909090909092,0.0019415803336664261
2980,L4,0.8744740532959326,0.003008289275031606
2981,L4,0.9384765625,0.0040951523544587864
2982,L4,0.7911458333333333,0.9040152963671128
2984,L4,0.6789447486311598,0.016713807288563642
2990,L4,0.6427027027027027,0.2122506033435443
2991,L4,0.7889838556505223,0.002916522218558093
3001,L4,0.9393939393939394,0.0011913017124865
3008,L4,0.8571428571428571,0.023214177115880252
3015,L4,0.8688524590163934,0.0001014864189664566
3016,L4,0.8571428571428571,0.10670344644435137
3018,L4,0.9366327474560592,0.002755923588701359
3021,L4,0.9298469387755102,0.001216392316978232
3031,L4,0.5989304812834224,0.1780410816752954
3039,L4,0.6054054054054054,0.6412017864393017
304,L4,0.8679135008766803,0.08160880604852683
3045,L4,0.6170842824601367,0.0038887879215884213
3046,L4,0.8459837877671333,0.0157951060042818
3047,L4,0.2160337552742616,0.023521404013566838
3051,L4,0.8321479374110953,0.0015101635967204041
3056,L4,0.7257646448937273,0.11639304338407053
3063,L4,0.9302325581395348,0.0008765126794363365
311,L4,0.8569909622541202,0.0039066398508641464
32,L4,0.8260536398467433,0.26063271838331736
321,L4,0.8787269681742044,0.008656584609587847
323,L4,0.8088235294117647,0.0005435678466091387
324,L4,0.7384615384615385,0.33852741841647704
332,L4,0.9472259810554804,0.0
333,L4,0.8856181665264928,0.0347969301136678
350,L4,0.8589385474860335,0.0011885180856743283
351,L4,0.8208874458874459,0.0008649770323749806
354,L4,0.8870351060132082,0.012463858542968942
404,L4,0.8728571428571429,0.006755501507659578
41,L4,0.8229665071770335,0.0011109719961603925
415,L4,0.7397727272727272,0.09611831357114653
429,L4,0.5178571428571429,0.07672469266482895
442,L4,0.8816173405585661,0.0005513554007886556
443,L4,0.6613230145568454,0.004781272133190018
445,L4,0.9313019390581716,0.0044949661178183
452,L4,0.5735003295978905,0.02276140765690393
457,L4,0.7398867313915858,0.9760429489565283
472,L4,0.8482142857142857,0.0016212267831103855
473,L4,0.9696969696969696,0.0004780953360263851
475,L4,0.9393939393939394,0.0002596598518136428
482,L4,0.8188552188552188,0.0008508242247386999
483,L4,0.9344444444444444,0.007623539180282801
484,L4,1.0,0.0
486,L4,0.8459972862957937,9.452065041481994e-05
494,L4,1.0,0.0
500,L4,1.0,0.0
506,L4,0.9570494864612512,0.0012176610425151946
507,L4,0.90524379024839,0.0006273563343591748
518,L4,0.1957040572792363,0.8254336358992036
519,L4,1.0,0.0
543,L4,0.8269230769230769,0.0005904204492815923
55,L4,0.7483640690065437,0.07252634960773541
550,L4,0.9767441860465116,0.0015231058396526498
551,L4,0.90625,0.002039184075042777
558,L4,0.8581907090464548,0.002146755821431978
56,L4,0.8205128205128205,0.005768497330282285
561,L4,0.927211646136618,0.03478934777451148
562,L4,0.9782608695652174,0.0005782853838369739
563,L4,0.6666666666666666,0.005029738852119547
579,L4,0.7444852941176471,0.3059556247567147
581,L4,0.7419786096256684,0.0040634233698854105
589,L4,0.8903118040089086,0.00043181173844020204
590,L4,0.9331797235023042,0.048020260092164424
592,L4,0.8688639551192145,0.08732655753867569
593,L4,0.9466666666666668,0.0004056530131658631
601,L4,0.8811475409836066,0.0003808407887622156
604,L4,0.9246575342465754,0.0006112184770810103
614,L4,0.8212019410227697,0.00013328595704331647
616,L4,0.8536585365853658,0.0017273383839804257
621,L4,0.8713272543059777,0.001163030885258598
623,L4,0.4356435643564356,0.013006159570923548
630,L4,0.9143686502177067,0.030786602077980896
633,L4,0.9020332717190388,0.0004002660623414478
66,L4,0.728,0.0049324596313725655
67,L4,0.8619528619528619,0.0013074922479511253
670,L4,0.6830818109610802,0.0012584591543316481
675,L4,0.647721454173067,0.49107900289879797
681,L4,0.9495215311004784,0.0055616014297503735
687,L4,0.9028094153378892,0.0004339774665234053
694,L4,0.8855005753739931,0.0043998723384593985
695,L4,0.9310344827586208,0.005907444668008077
7,L4,0.0027063599458728,0.7928440739987802
70,L4,0.7985803016858918,0.07836600794525983
712,L4,1.0,0.0
713,L4,1.0,0.0
714,L4,0.8372093023255814,0.0003016064312544309
723,L4,0.8152173913043478,0.00037653497167156047
727,L4,0.6557050323866468,0.12417977791649015
729,L4,0.9069767441860463,0.007917151593512473
761,L4,0.464,0.09711638623572272
762,L4,0.0,0.9526157217200768
764,L4,0.7101200686106347,0.14035974189310174
769,L4,0.8460850111856824,0.03803742004081567
776,L4,0.8951115329852871,0.0022309086969136693
780,L4,0.4112388250319285,0.5525752824504659
781,L4,0.900974025974026,0.027288123262217023
782,L4,0.7534797401793999,0.024400546069266893
794,L4,0.9141234918381832,0.019844495812987972
828,L4,0.9310344827586208,0.006429849590402603
837,L4,0.9181141439205956,0.04798665128947566
847,L4,0.9074074074074074,0.0006171680857720574
856,L4,0.935244686109738,0.018436930925775363
86,L4,0.681207400194742,0.07393593391833786
865,L4,0.8345902463549523,0.08161729058016531
867,L4,0.947565543071161,0.003785671489594855
868,L4,0.7182724252491695,0.1442202318435477
900,L4,0.882,0.036424647234970076
915,L4,0.5912518853695324,0.08092536335477729
921,L4,0.8945331398161587,0.16576411687293438
922,L4,0.9555555555555556,0.010211312563840669
929,L4,0.95,0.015787862953658194
93,L4,0.7441860465116279,0.000975580534601006
933,L4,0.967741935483871,0.05199664117965985
935,L4,0.9310344827586208,0.006378560342754858
939,L4,0.0,0.8141097424412094
942,L4,0.8947368421052632,0.00024269759957895598
943,L4,0.8731182795698925,0.0004611443680142546
944,L4,1.0,0.0
945,L4,1.0,0.0
954,L4,0.9333333333333332,0.012894966168588484
956,L4,1.0,0.0
958,L4,0.9352657004830918,0.01421611667372269
960,L4,0.967741935483871,0.005597313187354236
963,L4,0.8226068144943213,0.06268844357032788
982,L4,0.93841642228739,0.0016549723998475763
99,L4,0.9555555555555556,0.0015781891424563321
992,L4,0.8368121442125237,0.0016975868321942311
994,L4,0.8760852407261247,0.018043382153870913
100,L5,0.7441860465116279,0.013752118751778064
1004,L5,0.8037037037037037,0.021042438074541425
1007,L5,1.0,0.0
1008,L5,0.9253731343283582,0.009656118561947369
1011,L5,0.848989898989899,0.0025777505112383192
1015,L5,0.9256661991584852,0.009787495835037574
1016,L5,0.9607843137254902,0.00727270578485173
102,L5,0.8947368421052632,0.01993657501031887
1023,L5,0.8502781992918563,0.006033662584540189
1027,L5,0.81859410430839,0.040915964065624366
1029,L5,0.0,0.4676258992805755
1031,L5,0.0,0.8929537140130428
1035,L5,0.9487179487179488,0.1594676311674178
1037,L5,0.927891156462585,0.0005858473253738117
1039,L5,0.8583509513742071,0.006843731304863487
1040,L5,0.751219512195122,0.008560675607512391
1041,L5,0.8089136490250697,0.002117041286345933
1047,L5,0.9294653014789532,0.014811665900422821
1053,L5,0.9559939301972686,4.8507020945942614e-05
1054,L5,0.6620125180548868,0.031326273234571156
1057,L5,0.9142857142857144,0.05304567762395351
1060,L5,0.8488767869298843,0.001325380383693453
1061,L5,0.8083400160384924,0.10425527226250031
1069,L5,0.7992388201712655,0.028239222859365087
1072,L5,0.9069767441860463,0.19732037880736308
1073,L5,0.4186046511627907,0.34483869679624257
1074,L5,0.9534883720930232,0.0004124829301432875
1078,L5,0.8969359331476323,0.0032515404322959185
108,L5,0.9276782696857048,0.016278376766324043
1084,L5,0.8730512249443207,0.07849612883937829
1085,L5,0.9144303797468356,0.29432855059737195
1089,L5,1.0,0.0
1092,L5,0.9560276679841896,0.00030216249339998225
1093,L5,0.8112488083889419,0.324141610568605
1096,L5,0.918918918918919,0.02026988017155129
1103,L5,0.9008863819500404,0.014874775237754267
1107,L5,0.8064348728593669,0.06737161896930649
1111,L5,0.0,0.8713924050632912
1113,L5,0.9148936170212766,0.004346540099422591
1114,L5,0.979591836734694,0.000308029265921439
1118,L5,0.93058568329718,0.0009725261366400062
1120,L5,0.8710330857528696,0.0020763069022976532
1123,L5,0.9083750894774516,0.0015301844851248747
1124,L5,0.2457002457002457,0.0094339622641509
1125,L5,0.8931034482758621,0.008549280956401728
1126,L5,0.908385093167702,0.01445868427618302
1130,L5,0.8614864864864865,0.023671847577671823
1134,L5,0.8689655172413793,0.007825852660025778
1137,L5,0.9342770475227502,0.004528346293898755
1138,L5,0.9777777777777776,0.002927754550412165
114,L5,0.8823529411764706,3.665911209482786e-05
1140,L5,1.0,0.0
1144,L5,0.9767441860465116,0.00046458275157823525
1146,L5,0.9772727272727272,0.0
1148,L5,0.6976744186046512,0.00024197206145004646
1149,L5,0.924924924924925,0.0
1150,L5,0.7251461988304093,0.039284423890553755
1156,L5,0.7600806451612904,0.05792239598152865
1160,L5,0.8803174603174603,0.36339114587113996
1163,L5,0.8787878787878788,0.0605239533758225
1165,L5,0.5803964757709251,0.05401323014743853
1169,L5,0.8915032679738563,0.004084965431473742
117,L5,0.9134948096885812,4.898771223815768e-05
1170,L5,0.8361111111111111,0.01780321713463784
1177,L5,0.5853658536585366,0.18192011373469275
1178,L5,0.967741935483871,0.07834415857061011
1179,L5,0.8509585652442795,0.0
1189,L5,1.0,0.0
1192,L5,1.0,0.0
121,L5,0.3478186190312607,0.5229451431772287
1211,L5,0.8387096774193549,0.001132249785577466
122,L5,0.9355983772819472,0.0
1223,L5,0.164021164021164,0.5512318305001233
1225,L5,0.703030303030303,0.08569238417387737
1239,L5,0.9022366522366524,0.004954659520951643
124,L5,0.7321428571428571,0.07137989521625954
1241,L5,0.9696969696969696,0.002175908952476824
1243,L5,0.935483870967742,0.009066361855669336
1246,L5,1.0,0.0
1247,L5,1.0,0.0
1248,L5,0.8630824372759857,0.00014897630314036903
1249,L5,0.9761904761904762,0.0015882210650945972
1250,L5,0.8709677419354839,0.08880358385798548
1251,L5,0.9666666666666668,0.0007079111525312154
1252,L5,1.0,0.0
1253,L5,0.935483870967742,0.00026999629159640826
1254,L5,0.7390029325513197,0.019319023845097982
1267,L5,0.0,0.0
1273,L5,1.0,0.0
1279,L5,0.8162790697674419,0.07886190810837745
128,L5,0.8727272727272727,0.05826484796329645
1280,L5,0.0,0.8217479854777295
1281,L5,0.91581868640148,0.00159510748431968
1282,L5,0.9666666666666668,0.004683646823510412
1283,L5,0.8918518518518519,0.0069934937961444454
1293,L5,0.925,0.037781523643122705
13,L5,0.707945205479452,0.0024414224491299263
1309,L5,1.0,0.0
131,L5,0.9565217391304348,7.980172160881871e-05
1326,L5,0.84375,0.005475416959506596
1331,L5,0.0,0.4909182643794147
1333,L5,0.96875,0.0010580154693600186
1334,L5,1.0,0.0
1341,L5,0.9068027210884354,0.002896627246903205
1345,L5,0.9333333333333332,0.0005239378487493784
1346,L5,0.0,0.652086137281292
1353,L5,0.8724637681159421,0.003142089060384712
1355,L5,0.9333333333333332,0.02745005610500506
1361,L5,0.3379807692307692,0.3263026489851544
1364,L5,0.9666666666666668,0.0018092781285101722
1365,L5,0.7938044530493708,0.005869076389618533
1367,L5,1.0,0.0
1368,L5,0.84,0.009559829373784745
1370,L5,0.9655172413793104,0.015095630171781615
1371,L5,0.9,0.02272150992287103
1372,L5,0.9722222222222222,0.0002703706071374157
1373,L5,0.90625,0.015261378373150558
1378,L5,0.9265614275909404,0.009463298254127173
138,L5,0.9148936170212766,0.0016448093471026493
1380,L5,0.8357142857142857,0.061243940211897274
1381,L5,0.9347826086956522,0.04515868230456943
1384,L5,0.660377358490566,0.0018637007140678286
1387,L5,0.9565217391304348,0.028301747359008478
1388,L5,0.7157894736842105,0.018907463883621634
1397,L5,0.8222222222222222,0.015120056957158678
1398,L5,0.9777777777777776,0.0013619885240819807
1399,L5,0.9375,0.015766797872785565
1401,L5,0.0,0.8444546709618039
1402,L5,0.6847826086956522,0.314940510454136
1406,L5,0.8480243161094225,0.10052992055665816
1407,L5,0.7324185248713551,0.5393338189161855
1410,L5,0.2616226071103008,0.7229336437718277
1411,L5,0.9743589743589745,0.003972042567941925
1425,L5,0.9127789046653144,0.0015607268873167879
1426,L5,0.9017595307917888,0.0013170581723638275
1435,L5,0.838189708617483,0.008528011616986908
1436,L5,0.9345794392523364,0.0005213164051395269
1437,L5,0.8848553601815088,0.026040526330267544
1442,L5,0.783083771752327,0.09936686065530087
1457,L5,0.7226765799256506,0.1676820933016372
1458,L5,0.8006206361520558,0.024562161112653857
1459,L5,0.8682170542635659,0.02806850310693154
1461,L5,0.8113289760348584,0.18014497821880238
1464,L5,0.9601891998423334,0.0038327896896519498
1465,L5,0.905625,0.0012318693647753731
1466,L5,0.8581560283687943,0.056950923131198206
1472,L5,0.8702090592334495,0.10050660506481202
1477,L5,0.8247582205029014,0.0014669094980618302
1480,L5,0.7119741100323624,0.015177460817646482
1481,L5,0.8709844559585492,0.031346847344820294
1482,L5,1.0,0.0
1483,L5,0.8924640135478408,0.0005418689721923275
1484,L5,0.7969639468690702,0.0009598135787691753
1485,L5,0.7427055702917772,0.9462345889287328
1488,L5,0.848780487804878,0.10175962308639452
1490,L5,0.7658314350797266,0.03363082066715717
1491,L5,0.9696969696969696,0.002243108687418005
1492,L5,0.9022222222222224,0.023571063039644347
1493,L5,0.8432624113475178,0.1474608571620224
1495,L5,1.0,0.0
1496,L5,0.9513571620532116,0.053923530715578205
1497,L5,0.5159914712153518,0.1618362283759761
1498,L5,0.9047619047619048,0.011275339957778574
150,L5,0.5909973521624007,0.31050502946605296
1509,L5,0.8755573571139035,0.0026538198922690936
1519,L5,0.8067226890756303,0.014861873443109075
152,L5,0.7940298507462686,0.0005481704810196275
1529,L5,1.0,0.0
1533,L5,0.7492211838006231,0.17920631424058792
1534,L5,1.0,0.0
1535,L5,0.7078651685393258,0.05188808321445515
1536,L5,0.7520661157024794,0.033305059355898115
1545,L5,0.4973544973544973,0.1663602467717088
1546,L5,0.8524590163934426,0.03161801885980253
1547,L5,0.9375,0.005426413127627261
1548,L5,0.8998628257887518,0.04755081234789926
1551,L5,0.7424242424242424,0.19689020171941718
1552,L5,0.7896117523609654,0.013396695498712918
1555,L5,0.8282828282828283,0.009324163003858299
1559,L5,0.9039039039039038,0.021396110288854464
156,L5,0.9244011976047904,0.00024146282616277492
1560,L5,0.677115987460815,0.0008355121063999826
1563,L5,0.775,0.015019044312270968
1564,L5,0.9406858202038924,0.02656110097395059
1574,L5,0.972972972972973,0.00021989502390240556
1575,L5,0.8465608465608465,0.0004672277293688021
1577,L5,0.9333333333333332,0.00117719061650845
1579,L5,0.9322997416020672,0.006812404151474105
1583,L5,0.7899641577060932,0.019845271485649296
1585,L5,0.7798270893371758,0.09056832474431042
1587,L5,0.6316489361702128,0.20753128420716072
1588,L5,0.832807570977918,0.0027027499054610438
1590,L5,0.8292682926829268,0.007176404821855997
1591,L5,0.748792270531401,0.4830734817018991
